label	message
spam	Sua conta de pedreiro está com obra iniciada. Acompanhe: pedreiro.com/obra
ham	foi só ontem, é verdade.
ham	então, você vai se inscrever na aula de ioga?
ham	tenha uma viagem segura. não entre em pânico, entregue tudo.
ham	preciso do modelo srs, por favor, envie para o meu e-mail, pa.
ham	seu prêmio de R$ 3.600 de ontem ainda está aguardando coleta. para reivindicar, ligue agora para 09061702893
ham	não estou brincando, falei sério
ham	quem é esse si então, hein
ham	ooh, eu tenho muitos desses!
spam	rct' obrigado adrian pelo seu texto.
spam	você quer um novo celular com vídeo?
ham	o pai da joy é o john.
spam	no filme dos simpsons, lançado em julho de 2007, qual o nome da banda que morreu no início do filme?
ham	acabei de chegar em casa. estava no trabalho.
ham	/7 nunca estude, só para garantir
ham	o que hoje-domingo.. domingo é feriado.. então não tem trabalho..
spam	Precisando de grana? Empréstimo sem burocracia. Acesse: link.com
ham	estou feliz
ham	não acho que ele tenha mãos de espátula!
spam	Detectamos acesso suspeito em sua conta de e-mail. Redefina aqui: www.seguranca-email.com
spam	Seu acesso ao fórum foi restrito. Verifique as regras: forum.com/restrito
ham	tudo
ham	abiola
ham	a história de natal é paz.. a mensagem de natal é amor.. o milagre de natal é jesus.. tenha um mês abençoado pela frente e desejo a você um feliz natal...
ham	você está ocupado ou posso passar aí em algum momento para decidirmos o que vamos fazer amanhã
ham	não. para ser curioso, eu acho.
ham	verdade
ham	ok, então... vendedor da sony ericsson... eu pergunto para a shuhui, então ela diz que é muito bom de usar, então estou considerando...
spam	Seu cartão de crédito foi clonado. Bloqueie imediatamente: cartao.seguro/bloquear
ham	aff, minha perna dói. devo ter exagerado na segunda.
ham	além disso, você vai trazer o galileo ou o dobby
ham	quero comprar um carro bmw com urgência.. é muito urgente. mas tenho uma falta de <#>
ham	não estou trabalhando, mas estou até o pescoço em filosofia, então te mando uma mensagem mais tarde, quando estiver um pouco mais livre para conversar...
spam	Sua conta de telefone está com valor divergente. Confira: telefone.com/fatura
ham	onde vamos?
ham	tchau
spam	novo chat do textbuddy com caras excitados na sua área por apenas 25p, grátis para receber. procure por código postal ou em gaytextbuddy.com.
ham	saúde, lou!
ham	preciso resolver umas coisas da biblioteca em algum momento amanhã - recebi uma carta hoje - acesso até o final de março, então é melhor eu me apressar!
ham	estou no trabalho. por favor, ligue.
spam	Parabéns! O Bradesco sorteou seu CPF. Você ganhou R$ 50.000. Envie seus dados para receber.
ham	sabe, eu me pergunto como você vai fazer as pazes comigo.
ham	não sei... acho que a mãe está com preguiça de sair... ainda não perguntei a ela...
ham	sinto tanto a sua falta, estou tão desesperado que gravei a mensagem que você me deixou outro dia e a ouço só para ouvir o som da sua voz.
ham	beleza
spam	urgente! seu número de celular 07808726822 foi premiado com um prêmio bônus de R$ 8.000 em 02/09/03!
spam	Receba um bônus de R$ 50,00 na sua próxima compra. Ative: bonus.com/ativar
ham	eles me tratam como se eu tivesse aids.
spam	Caixa Econômica: você tem um saque do FGTS pendente. Informe seus dados bancários para liberação.
ham	ooh, esqueci, vou começar a fazer dança do ventre em moseley às quartas-feiras, às 18:30, se quiser se juntar a mim, eles também têm um café.
ham	não, não consigo. estou com muita dor.
ham	ok.
ham	pensei que você quisesse dizer maconha.
ham	você acha...
spam	Parabéns! Você ganhou um PIX de R$5000! Resgate agora: pix.gratis/resgate
spam	Receba um brinde exclusivo na sua próxima visita. Retire: brinde.com/visita
ham	vc está pronto, então me ligue...
ham	que horas é seu voo amanhã?
ham	* foi um bom dia e, impressionantemente, eu fui sensato, fui para casa cedo e agora me sinto bem.
ham	já está em casa? vai se lembrar de beijar sua mãe de manhã? você me ama?
ham	entendi
ham	acho que você vai chegar lá antes de mim
ham	segunda-feira, tudo bem... haha, o melhor é comida barata e boa, cara também está ok... depende se quer comer comida ocidental ou chinesa... então, qual você prefere...
ham	diga isto devagar.? deus, eu te amo e preciso de você, limpe meu coração com seu sangue. envie isto para dez pessoas especiais e você verá um milagre amanhã, faça isso, por favor, por favor, faça isso...
ham	tanto faz
ham	oi' teste no dia <#>....
spam	toques assustadores da nokia para você, responda com o título do toque para 8007, por exemplo, 'tone dracula' para 8007. títulos: fantasma, família addams, os monstros, o exorcista, crepúsculo. www.getzed.co.uk caixa postal 36504w45wq 150p
ham	tudo bem, se você tem certeza, me avise quando estiver saindo
ham	quando você vai marcar? acho que é em 21 de maio. porque pensei em sair com a jiayin.
spam	Receba seu 13º salário antecipado! Clique e cadastre-se: fgts.liberado/agora
ham	gênio, e aí. como está seu irmão? por favor, mande o número dele no meu skype.
spam	Sua senha expirou. Crie uma nova agora: senha.com/resetar
ham	honestamente, acabei de fazer uma xícara de chá deliciosa e prontamente derrubei minhas chaves nela e depois queimei meus dedos para tirá-las!
spam	Clique no link abaixo para atualizar sua senha do WhatsApp: www.seguranca-wa.com
ham	provavelmente
ham	isso me faz sentir como se estivesse morto.
ham	como vai seu dia? alguma sorte apareceu?
spam	Libere seu capital de giro. Empréstimo empresarial: link.com
ham	então o john é o ____ do pai da joy. se você responder a isso, você tem um qi de <#>.
ham	meus amigos dizem que ele é o coreano favorito da leona, mas eu não acho que ele seja.
ham	envie a palavra: 'coletar' para o nº: 83355! ibhltd ldnw15h 150p/mensagem recebida. 18+
ham	meu ano novo foi ok. fui a uma festa com meu namorado.
ham	se você estiver livre mais tarde, me diga, então eu ligo e te xingo e te conto.
ham	vou deixar um bilhete dizendo que a culpa é toda do rob. me vingue.
ham	como foi sua prova?
ham	eu também não sei que cor ela escolheu para mim.
ham	desculpe, um serviço que você pediu do 81303 não pôde ser entregue, pois você não tem crédito suficiente.
ham	sim, se tivermos que pegar um cara aleatório, precisamos mudar nossas fichas de informação para festa <#>
ham	sente vontade de tentar o kadeem de novo?
spam	Você tem uma nova mensagem de um contato importante. Responda: importante.com/mensagem
ham	oi queridos amigos... este é o meu número novo e atual.. :) por rajitha raj (ranju)
ham	estou tentando conseguir um dubsack
spam	Sua conta de luz foi sorteada. Receba R$1.000. Saiba mais: link.com
ham	minha amiga, ela está estudando em warwick, planejamos ir às compras e a um show amanhã, mas pode ser cancelado, não a vejo há séculos, sim, deveríamos nos encontrar alguma vez!
spam	PRIVADO! Seu extrato de conta de 2023 mostra 800 pontos de bônus não resgatados. Ligue para 0800-XXXX para resgatar. Código: 49557. Expira em 26/11/24
ham	penso em você, meu doce, e envio meu amor através do mar para te fazer sorrir e feliz
spam	22 dias para o início da euro2004!
spam	Você foi selecionado para um teste de produto. Participe: teste.com/produto
ham	minha viagem foi ok, mas bem cansativa. a faculdade começa hoje, mas para mim está tudo bem, porque não estou fazendo nenhuma matéria, apenas me concentrando no meu projeto de final de ano.
ham	ok, vou me certificar de levantar antes do meio-dia e ver o que está acontecendo
ham	meu computador acabou de queimar a única parte essencial da qual não temos peças de reposição porque meus malditos colegas de quarto adoram deixar a coisa funcionando a todo vapor <#>
ham	foi mal, cara, acidentalmente deixei meu celular no silencioso na noite passada e não verifiquei até levantar
spam	Sua conta de luz está com valor promocional. Pague agora: luz.com/promocao
ham	onde conseguir esses?
ham	espere, eu vou sair.. <#> min :)
ham	mas ele pode não estar por perto
ham	ai, você já se saiu bem.
ham	a mensagem enviada está pedindo <#>-dólares. devo pagar <#> ou <#>?
ham	você sabe onde foram parar meus óculos de laboratório
spam	Não pague juros altos! Empréstimo com parcelas fixas. Acesse: link.com
ham	Vamos combinar de sair no sábado!
ham	não entendi
ham	confirmamos que vamos comer na esplanada?
ham	vou assistir 'o senhor dos anéis' com minha irmã esta tarde.
ham	/- por <#> anos. não há necessidade de empréstimos do banco mundial e do fmi.
ham	o que você está fazendo?
ham	só conheço o menu do meio-dia
ham	mas isso é no ebay, pode ser mais barato em outro lugar.
ham	incrível, me avise quando estiver por perto
ham	sim, claro, saio em um minuto
ham	senti sua falta! não tenho feito muita coisa, um pouco entediado com as férias, quero voltar para a faculdade!
spam	Você está sendo processado. Evite penhora de bens enviando seus dados para acordo.
ham	onde?
spam	Seu acesso ao sistema de segurança foi violado. Altere sua senha: seguranca.com/violado
ham	melhor. compensei a sexta-feira e me empanturrei como um porco ontem. agora me sinto mal.
ham	parece muito quieto. a beth está na casa da tia dela e o charlie está trabalhando muito.
ham	qual é o seu recorde para uma noite? :)
ham	para mais, acesse www.toques.co.uk, o original e melhor. toques 3gbp, aplicam-se taxas da operadora de rede.
ham	oi, é em durban, você ainda está neste número?
ham	de fato, e a propósito, era um ou outro - não ambos!
ham	você grita e geme na cama, princesa?
ham	xxx
spam	Dinheiro para realizar seus sonhos. Peça já: link.com/sonhos
ham	vou ficar em casa com um chinês hoje à noite, apareça se quiser.
ham	o amor de deus não tem limite. a graça de deus não tem medida. o poder de deus não tem fronteiras.
ham	meu aluguel está vencido e não tenho o suficiente para pagá-lo. minhas reservas acabaram completamente.
ham	ligue para 09066350750 do seu telefone fixo. suas férias 4* de cortesia em ibiza ou 10.000 em dinheiro aguardam coleta. sae t&cs po box 434 sk3 8wp 150 ppm 18+
ham	vou assistir kavalan em alguns minutos
ham	também sinto sua falta... *beijo provocante*
spam	de www.applausestore.com assinatura mensal@50p/msg máx. 6/mês t&cs web idade 16+ para parar, envie parar
ham	então, vocês estão pedindo que eu compre aquele chinelo de novo ou já era com o do ano passado
ham	haha... não fique com raiva de si mesmo... encare como um treino para o de verdade. =)
ham	estou passando uma pilha de roupas!
ham	divirta-se amanhã...
ham	agora, qual é o número da sua casa de novo? e você tem cerveja aí?
spam	Você tem uma nova mensagem de um contato VIP. Veja: vip.com/mensagem
spam	WhatsApp: sua conta será desativada por violar termos. Evite bloqueio confirmando seus dados.
ham	agora vou almoçar.
spam	Ganhe um carro 0km! Participe do sorteio: sorteio.carro/ganhe
ham	ok, eu vou.. você sabe que fui aprovado no adsense..
ham	na sala de prova, um garoto pediu pra uma garota dizer a primeira palavra da resposta, que ele conseguiria se virar sozinho depois. depois de hesitar muito e olhar ao redor, ela disse em silêncio: 'a'!
ham	esse é o dom de deus para os pássaros, assim como os humanos têm algum dom natural de deus..
ham	rsrs, isso é diferente. eu não fico tentando encontrar todas as fotos da sua vida real que você já tirou.
ham	então... alguma outra sugestão?
spam	Seu CPF foi sorteado! Ganhe R$ 25.000 agora mesmo. Responda com seus dados bancários.
ham	minha garganta dói para falar. não posso ficar atendendo as ligações de todo mundo.
ham	eles só estão conversando, é isso.
ham	na mensagem de agora. você disse obrigado pelo presente.
ham	terminou de dormir? mas eu pensei que você ia tirar uma soneca.. sim, eu a enviei, então vou buscá-la por volta das 16h e alguma coisa..
ham	o que aconteceu?
spam	grátis na 1ª semana! o melhor toque da nokia para seu celular toda semana, apenas envie NOKIA para 8077. comece a enviar e avise seus amigos.
ham	você pode ligar para a gente para comprar os ingressos?
ham	você vai ser a minha morte.
ham	reivindique 3030, válido por apenas 12 horas, 150ppm
ham	que pena, * estava no clima para isso.
ham	quer sair para jantar hoje à noite?
ham	te vejo então, estamos todos no clima de natal aqui!
ham	junna
ham	converse agora 09099726481, amor dena, chamadas R$1/min, celulares mais, lkpobox177hp51fl
ham	é que quando todas as nossas coisas acontecem em cima de tudo, isso me leva ao limite.
ham	principalmente do tipo esportivo.. como futebol, críquete..
spam	Sua conta de cinema está com ingressos expirando. Use: cinema.com/ingressos
spam	Sua conta de chaveiro está com serviço solicitado. Confirme: chaveiro.com/servico
ham	não tenho certeza se tenho estômago para isso...
spam	Sua assinatura da Netflix expirou. Atualize o pagamento: netflix.atualiza/pagar
ham	você ainda está trabalhando agora?
spam	Aumente sua altura em semanas! Método inovador: link.com/altura
ham	me responda..
ham	pete, onde você está? eu e todos os seus amigos estamos no kingshead, venha se puder, amor nic
spam	natalie (20/f) está te convidando para ser amiga dela.
ham	de alguém para não fumar quando todas as vezes que fumei nas últimas duas semanas foi porque você me ligou ou mandou mensagem dizendo que queria fumar
spam	esta é a segunda vez que tentamos entrar em contato com você.
ham	por favor
ham	quanto custou o case do seu hd?
ham	estou literalmente na cama e estou acordado há umas <#> horas
ham	mas estou de dieta.
ham	me ensine sobre aplicativos. quando você vier para a faculdade.
spam	Sua conta de streaming está com problemas de pagamento. Atualize: streaming.com/pagamento
ham	mensagem bombástica: quando você atende o telefone, você diz 'alô'. você sabe qual é o significado real de 'alô'??
spam	Receba um convite para um grupo de estudos. Participe: estudos.com/grupo
ham	rsrs ok, vou tentar enviar. esteja avisado, a sprint é muito lenta. você provavelmente receberá amanhã
ham	ligue para 09066364349 agora de um telefone fixo para não perder! box434sk38wp150ppm18+
ham	ok, estou a caminho agora, vejo você em <#> minutos.
ham	comer na antiga estrada do aeroporto... mas agora já são 18:30... tem muita gente...
ham	heehee, aquilo foi muito engraçado
spam	Parabéns! Você foi selecionado para ganhar um iPhone 15. Clique aqui: www.premiohoje.com
ham	estamos em algum lugar na fredericksburg
ham	em você ou dentro de você? :)
ham	sim, tinha muitos doces
ham	ei, querida.. posso te buscar na faculdade se você me disser quando e onde nos encontramos.. com amor, pete xx
ham	você tem direito a atualizar para os mais recentes celulares coloridos com câmera de graça!
ham	ele sai às 17h. o trabalho dele é perto da sua casa, então ele pode te encontrar depois.
ham	não estou interessado em fazer assim.
spam	urgente, você ganhou uma viagem de cortesia para a eurodisney, incluindo viagem, acomodação e entrada para 1 ou R$ 4.000. para reivindicar, envie dis para 87121. maiores de 18 anos, 6*R$ 1,50 (mais do celular. shracomorsglsuplt)10, ls1 3aj
ham	estou trabalhando no suporte técnico :) processo de voz. área de redes.
ham	querido, cheguei no quarto
ham	1,20 custou aquela chamada. o que eu acho que não é ruim.
ham	ainda não verifiquei, cara. . .
spam	tentamos ligar para você sobre sua resposta ao nosso sms para um celular com vídeo, 750 minutos, texto ilimitado e filmadora grátis. responda ou ligue agora para 08000930705. entrega na quinta-feira
ham	não pense no que você tem, pense em como usar o que você tem. boa noite
spam	Alerta de segurança! Seu CPF foi clonado. Verifique: link.com/cpf
spam	Seu CPF está com pendências na Receita Federal. Regularize: receita.online/cpf
ham	desculpe te incomodar de novo.
ham	que horas você acha que vai ter?
ham	sim. eu tenho uma lista com apenas você e a joanna se eu estiver me sentindo muito antissocial
ham	e não pretendo passar a noite, mas provavelmente não volto até tarde
ham	verdade. é passável. e se você tirar uma nota alta e se candidatar a um phd, você ganha 5 anos de salário. então isso facilita a vida.
ham	é por isso que temos que combinar e ver como fica...
ham	vou marcar a consulta agora mesmo.
ham	acho que estou esperando o mesmo ônibus!
ham	não vou aí, faça o que quiser
ham	acabei de fazer alguns pagamentos, então não tenho muito. desculpe. você gostaria que fosse fedex ou da outra forma.
ham	falo em breve, serena :)
ham	estou indo para a faculdade.
ham	sim, quando é a consulta de novo?
ham	os indianos foram legais. embora tenha me irritado um pouco, hehe.
ham	envie 'tone' ou 'flag' para 84199. para cancelar, envie 'eng stop', caixa postal 39822, w111wx, R$1.50
ham	pode... estou livre...
ham	você tem praticado sua reverência?
spam	Empresa busca funcionários. Início imediato. Detalhes: link.com
ham	não preciso
spam	último celular nokia ou ipod mp3 player + R$1.600 de prêmio garantido!
ham	sim :) aqui a tv está sempre disponível no local de trabalho..
ham	ok, querida, te vejo na sexta.
ham	acho que tá ok. por volta de 116, mas preciso de uma segunda opinião...
ham	triste história de um homem - na semana passada foi meu aniversário. minha esposa não me desejou feliz aniversário.
ham	ei, garotas... alguma de vocês vai ao centro de habilitação amanhã?
ham	claro, vou ver se consigo passar aí daqui a pouco
ham	não tentei, g e eu decidimos não sair
spam	sms.
spam	Sua conta de luz está com desconto de 50%. Aproveite: desconto.energia/ja
spam	Seu perfil foi selecionado para uma vaga. Veja: link.com/perfil
ham	feliz aniversário... que todos os seus sonhos se realizem...
ham	que louco, ele é casado. vc gosta de caras bonitos, não de mim.
ham	acabei de comprar um celular com câmera, quer ver minha foto? envie ou responda 'encontro' para 82242. msg 150p para receber. ajuda 08712317606. envie 'parar' para 82242
ham	você pode, por favor, por favor, me enviar um e-mail com tudo o que sabe sobre parentes que vêm para dar à luz aqui? tudo o que sabe sobre custos, riscos, benefícios e qualquer outra coisa. obrigado.
ham	estou a caminho da sua casa
ham	você é linda! continue mandando essas fotos :) obrigado!
ham	entendo. a perda dele é meu ganho :) então você trabalha? estuda?
spam	Grande sorteio! Seu número foi o vencedor. Acesse: link.com/sorteio
ham	da é um bom, bom jogador. por que ele não foi vendido?
spam	Você tem uma multa de trânsito. Consulte e pague: link.com/multa
ham	ei, chefe, pode me dar um toque quando receber isso?
ham	ooh, de cama, é?
ham	é sarcasmo.. não scarcasmo
ham	olha a porra da hora.
spam	Sua conta do Itaú foi acessada de outro local. Verifique: itau.seguranca/acesso
spam	Você tem 1 novo correio de voz. Por favor, ligue para 041-XXXX-XXXX
ham	sim, tudo bem! a entrada é R$6, tudo bem?
ham	com amor, pete x x
spam	Mãe, preciso de dinheiro urgente. Faz um PIX de R$ 2.000 agora por favor. Meu celular quebrou.
ham	a que horas você vem?
ham	como você está?
spam	entrada grátis no concurso semanal da gr8prizes para uma chance de ganhar o mais recente nokia 8800, psp ou R$ 250 em dinheiro toda semana. envie 'great' para 80878. http//www.gr8prizes.com 08715705022
ham	não, quarta-feira. quando devo levar o saco de mini cheetos?
ham	s. acho que ele é um desperdício para o rr..
spam	Seu acesso ao clube foi suspenso. Regularize: clube.com/suspenso
spam	urgente!
ham	se cuida e a gente se fala em breve. bjs.
spam	Parabéns! Você ganhou um prêmio exclusivo. Resgate em: premio.com/resgate
spam	Receba um curso online grátis com certificado. Inscreva-se: curso.gratis/online
spam	Tenha uma vida sexual incrível! Produto afrodisíaco: link.com/sexo
ham	então qual a sua opinião sobre ele e sobre o caráter dele?
spam	18 dias para o início da euro2004! você será mantido informado sobre todas as últimas notícias e resultados diariamente.
ham	nenhum! em nenhum lugar que eu conheça tem desconto! que merda
ham	que porra você acha que está acontecendo
spam	Você tem um valor a receber de restituição de imposto. Consulte: receita.gov/restituicao
ham	ainda está de pé para hoje à noite?
spam	Seu nome foi negativado por dívida antiga. Negocie: negocia.divida/agora
ham	ah, entendi.
spam	Aumente sua energia e libido! Suplemento natural: link.com/energia
ham	ok. . agora estou no ônibus.
ham	sem compra
ham	não estou triste com a secretária, tudo é uma bênção
spam	Bradesco URGENTE: sua conta será bloqueada em 2 horas. Você tem dívida de R$ 15.000. Evite negativação enviando CPF e senha agora!
ham	estou tão feliz, me mande uma mensagem de volta. depois desta mensagem, custo de rede padrão de R$1.50
ham	não, ainda estou na pista
ham	o xy está no seu carro quando você vier me buscar?
spam	Sua conta do Facebook foi invadida. Troque a senha: facebook.seguranca/senha
ham	para ser removido, envie 'get txt stop' para 83222
ham	ffffffffff.
ham	meus tios estão em atlanta.
spam	Oi pai, troquei de número. Me manda R$ 1.500 urgente, vou te explicar depois.
spam	Confirme seus dados e receba R$500 de crédito imediato. http://credito-facil.net
ham	ok, então não preciso te dizer nada.
ham	então por que ninguém está falando comigo
ham	quando estava prestes a atingir a garota, o garoto correu como um louco e a salvou.
ham	não sei
ham	que horas são, onde ainda tem.
ham	depende de cada um, o cabeleireiro disse que ficou bonito, mas meus pais disseram que parece bobo.
ham	sei como é esse sentimento, passei por isso com o pete!
ham	não me venha com essa, seu troglodita
ham	tenho outra audição na próxima quarta-feira, mas acho que desta vez vou de carro.
ham	pergunta - que cor combina mais comigo? me responda
ham	ah, não podemos ver se podemos nos juntar ao denis e à mina?
ham	mais uma hora na cama.
spam	Seu empréstimo pré-aprovado espera por você. Acesse: link.com
ham	por favor, vá em frente com os watts. eu só queria ter certeza. tenha um ótimo fim de semana.
ham	margaret hello, ela é a namorada de grahmbell, que inventou o telefone... ....
ham	fechado
ham	geeeee... sua internet está muito ruim hoje, hein?
ham	não há drogas para isso
ham	só testando o cartão telefônico. não sei, a rede não está boa, eu acho.
ham	o que você gostaria de presente de aniversário?
ham	nada legal. por favor, não entre em contato comigo novamente ou eu o denunciarei ao seu supervisor.
ham	1 das sugababes, uma animação de zebra maluca ou um papel de parede de capuz estiloso - tudo de graça!
ham	ok, não precisa dizer
spam	cliente orange, você pode agora reivindicar seu upgrade gratuito para um celular com câmera por sua lealdade.
ham	sim, você pode me buscar na estação de ônibus?
ham	tô de boa, amor, mas muito cansado pq passei a semana toda planejando um monte de coisas, temos nossa inspeção dos serviços sociais no berçário!
spam	você é um ganhador de R$ 4.000 ou um prêmio garantido para quem ligar, esta é nossa última tentativa de contato!
spam	obtenha o toque da inglaterra '3 lions', responda 'lionm' para mono ou 'lionp' para poli.
ham	estou esperando minha irmã terminar o banho para eu poder tomar banho. não vou mais te incomodar, você está limpando seu quarto.
ham	por que eu acordei sozinho >:(
ham	tenho procurado as palavras certas para te agradecer por este respiro.
spam	Sua conta de marceneiro está com móvel pronto. Retire: marceneiro.com/movel
ham	qual a sua altura, princesa?
spam	Perca 10kg em 1 semana! Produto revolucionário. Compre: link.com/emagrecer
spam	responda para ganhar R$ 400 semanais!
ham	boa tarde, meu brinquedinho... como você está se sentindo hoje? melhor, espero?
ham	ei, eu não vi sua mensagem ontem à noite porque meu celular estava carregando... *sorri* ... vou encontrar um amigo em breve
ham	então não use 'ficar' de qualquer jeito
ham	luz clara!
ham	querida, bom dia, como você está se sentindo, querida
spam	+449071512431 urgente! esta é a 2ª tentativa de contato! você ganhou R$ 5.000, ligue para 09071512433 antes de 05/07. t&cs bcm4235wc1n3xx.
ham	quando as pessoas veem minhas mensagens, elas pensam que sou viciado em mensagens... elas estão erradas, porque não sabem que sou viciado em meus queridos amigos..!!
ham	é bom ouvir de você
spam	Sua conta do Kwai foi suspensa. Verifique: kwai.suporte/verificar
ham	legal, podemos ou não ir ao 4u encontrar o carlos, então avalie o interesse da patty nisso
ham	devo levar uma garrafa de vinho para nos divertir? brincadeira!
spam	Banco Santander: você foi contemplado com R$ 100 mil em crédito pré-aprovado. Confirme seus dados.
ham	vou te ligar amanhã às nove, com meu endereço. aquele americano nojento não para de me ligar, que pena, jen, né?
ham	obrigado por me levar para casa...
ham	não sei, estou exagerando se estou assustado?
ham	, ,  e  buscando-os de vários pontos | indo para yeovil |
ham	até amanhã
ham	encaminhe tanto que toda a índia leia. g.m.
ham	claro, mas certifique-se de que ele saiba que ainda não vamos fumar
ham	como você está? espero que tenha se adaptado bem ao novo ano letivo.
ham	vamos fazer o de sempre amanhã? eu saio às 16:15 por causa das provas.
ham	mas ela não está livre
ham	duvido
ham	tudo estava bem até uma aula um pouco desastrosa esta tarde com minhas queridas favoritas!
ham	ok, vou fazer isso, addie e eu estamos fazendo um pouco de arte, então estarei aqui quando você chegar em casa
ham	sim, eu queria te xingar ontem, mas já era tarde... onde eu arrumei um amigo colorido?
ham	já terminei...
ham	ele diz oi e para você trazer sua bunda de volta para o sul de tampa (preferencialmente em uma festa de barril)
spam	Ganhe um tablet grátis! Confirme seus dados em: link.com/tablet
ham	agora, se você se importa, me ligue amanhã.
ham	eu te digo, ok
spam	centro de upgrade, cliente orange, você pode agora reivindicar seu upgrade gratuito para um celular com câmera por sua lealdade.
ham	netcollex ltd 08700621170 150p por mensagem. responda 'parar' para encerrar
ham	hoje é o aniversário dela.
spam	bloomberg - centro de mensagens +447797706009 por que esperar?
ham	por quê?
spam	Sua conta de eletricista está com orçamento pendente. Aprove: eletricista.com/orcamento
spam	Você é o ganhador de um carro 0km! Acesse: link.com/carro
spam	quer dar um up no seu celular com um novo toque semanal? responda toques2u para este texto.
spam	Seu perfil foi selecionado para um teste de produto. Ganhe R$200: teste.produtos/gratis
ham	eu também vim para o quarto.
spam	Seu nome foi incluído em lista de devedores. Limpe seu nome: limpanome.rapido/agora
spam	Seu CPF foi usado em uma compra online. Se não foi você, conteste: fraude.com/contestar
ham	rsrs, o que acontece em vegas, fica em vegas
ham	estou indo, cara.
ham	ola entraria em contato com você, talvez não hoje, mas eu disse a ele que você pode ser o contato direto dele nos eua para conseguir os carros que ele arremata online, você organiza o envio e ganha uma comissão.
spam	URGENTE! Ligue 0900-XXXX do seu fixo. Suas férias 4* em Búzios ou R$10.000 em dinheiro aguardam retirada! Custo R$4,99/min. +18.
ham	claro que pode, não sou tão mandona assim... 1 da tarde então... por que você não perguntou onde vamos, ah... eu disse que você perguntaria na sexta, mas ele disse que você perguntaria hoje...
ham	enviamos o jd para executivo de atendimento ao cliente e contas para o seu e-mail, para detalhes, entre em contato conosco
ham	só te desejando um ótimo dia
spam	Você foi escolhido para um sorteio especial. Participe: link.com
ham	aproveite sua vida... boa noite
ham	hein... hyde park não fica em mel, ah, ops, me confundi... de qualquer forma, se essa for a melhor escolha, então temos que aceitá-la...
ham	você tem que, por favor, anotar tudo a que ela está exposta.
ham	pode ser mais tarde, por volta das 20h-20h30, se você quiser, e podemos tomar uma bebida antes.
spam	Sua conta do PicPay foi acessada de outro local. Verifique: picpay.seguranca/acesso
ham	. se eu chegar cedo, eu venho, senão, amanhã
ham	se ela não responder, me avise para que eu possa fazê-la entrar
ham	amanhã quero ir ao tribunal.
ham	óbvio
ham	e eu comi uma fatia de pizza a mais ontem. aff, estou sempre de dieta.
ham	boa noite
ham	desculpe, só preciso de um tempo no saco e doeu muito, então ele me disse!
ham	hoje não estou trabalhando, mas também não estou livre... nossa... pensei que você estivesse trabalhando na loja do seu amigo?
spam	oi amor, é a jordan, como você está?
ham	estou livre
ham	ele deu cartas de amor, mas as amigas dela jogaram fora. novamente o garoto decidiu se aproximar da garota, dessa vez um caminhão estava vindo em alta velocidade em direção a ela.
ham	sim, vou sair em alguns minutos e te aviso quando chegar na faculdade
spam	Você tem uma nova oferta de trabalho. Candidate-se: oferta.com/trabalho
ham	ei, vocês já decidiram quanto precisamos para o álcool?
ham	ou reembolse a conta
spam	obrigado por sua assinatura de toques no reino unido. seu celular será cobrado R$5/mês. por favor, confirme respondendo sim ou não.
ham	eu chego lá amanhã e te envio
ham	não vou atender telefone nenhum na verdade, a uma hora bem razoável, mas estou com sono
ham	obrigado.
ham	me liga, cara, estou esperando sua ligação.
spam	Olá, aqui é do Banco Bradesco. Identificamos uma atividade suspeita em sua conta. Por favor, nos envie seu CPF e senha para verificação.
ham	penso em você, meu doce, e envio um choque ao seu coração para te lembrar... eu te amo!
ham	obrigado. você geralmente sai com os manos?
spam	Sua CNH está vencendo. Renove online e evite multas: detran.com/renovar
ham	já volto
ham	o que vc está fazendo agora?
ham	vezes por noite. espero que não seja um problema!
ham	ah, pobre bebê! espero que você se sinta melhor logo, amor! provavelmente essa overdose de trabalho, hein? vá com calma, falo com você em breve, muito amor, jen xxx.
spam	Vivo: sua linha será bloqueada por falta de pagamento. Evite suspensão enviando comprovante agora.
ham	tio g, só dando uma passada para saber como você está.
ham	para encontrar alguém, basta responder 'verão' agora. a adesão é gratuita.
ham	conseguirei chegar até você. te vejo de manhã.
ham	Oi mãe ❤️ chego em casa umas 19h, guarda comida pra mim?
ham	oi, é a jess, não sei se você está no trabalho, mas me ligue quando puder, estou em casa a noite toda.
ham	lembra daquele dia..
spam	Receba um e-mail com ofertas personalizadas. Ative: ofertas.com/personalizadas
ham	por favor, esclareça se uma passagem de volta em aberto que eu tenho pode ser antecipada para eu voltar para kerala.
ham	o tio timi ajuda a desembaraçar carros?
ham	feliz ano novo para você e sua família... que este novo ano traga felicidade, estabilidade e tranquilidade para sua vida vibrante e colorida :) :)
ham	eu esperava não ter que te enviar esta mensagem.
ham	a semana foi ok - de férias agora! sim, para uma pequena corrida.
spam	Sua conta de pet shop está com vacina atrasada. Agende: petshop.com/vacina
ham	estou indo dormir agora.
ham	rsrs eu ia no mês passado.
ham	tentando terminar para o ano novo. estou ansioso para finalmente te conhecer...
ham	é um empréstimo que preciso e esperava que você pudesse ajudar. o saldo é de <#>.
ham	consigo te ouvir, mas você não consegue ouvir minha voz. então te ligo mais tarde.
ham	se você for, me ligue, me ligue. como vai, senhora? se cuide, oh.
ham	diga aos seus amigos o que você planeja fazer no dia dos namorados em <url>
