label	message
ham	blz, tô de boa no quarto de um amigo, então me manda uma mensagem quando estiver a caminho
ham	ok, como você está, querida. você ligou para a chechi
ham	responda sim-165 ou não-165 para vê-la: www.sms.ac/u/natalie2k9. para parar, envie parar amigo para 62468
ham	aqui é o james. quando você vem e o que está acontecendo? não tenho tempo para conversar porque tenho um trabalho para entregar até sexta-feira. com amor,
ham	raji.. por favor, me faça um favor.
spam	esta mensagem é grátis.
ham	então, como você está de verdade?
ham	sente vontade de tentar o kadeem de novo?
ham	hoje não estou trabalhando, mas também não estou livre... nossa... pensei que você estivesse trabalhando na loja do seu amigo?
ham	ei, vou me atrasar... te encontro às 21:45+
ham	mm, tome um pouco de canja, não coma nada pesado, ok
ham	você é a garota mais bonita que já vi.
ham	também sinto sua falta... *beijo provocante*
ham	acabei de comprar um celular com câmera, quer ver minha foto? envie ou responda 'encontro' para 82242. msg 150p para receber. ajuda 08712317606. envie 'parar' para 82242
ham	mesmo.
ham	meu ano novo foi ok. fui a uma festa com meu namorado.
ham	gosto de conversar, pa, mas não consigo. não sei por quê.
ham	mas eu tenho espaço suficiente, tipo uns 4 mb...
ham	na verdade não, cara, não tenho amigos, receio :(
ham	ligue para 09094646899 agora! o maior serviço ao vivo e barato de chat do reino unido. vu bcm1896wc1n3xx
ham	pensa em mim? está com saudades?
ham	de qualquer forma, o meu está no meu ombro.
ham	quando as pessoas veem minhas mensagens, elas pensam que sou viciado em mensagens... elas estão erradas, porque não sabem que sou viciado em meus queridos amigos..!!
ham	hoje em dia as pessoas não estão aproveitando a oportunidade para tagarelar sobre a entropicação.... você já optou pelos seus livros para o amplificador de fidelização?
ham	diga isto devagar.? deus, eu te amo e preciso de você, limpe meu coração com seu sangue. envie isto para dez pessoas especiais e você verá um milagre amanhã, faça isso, por favor, por favor, faça isso...
ham	mas eu preciso de um presente de aniversário :)
ham	estou indo dormir agora.
ham	não.
ham	mas está me motivando, então obrigado por compartilhar
ham	ceri, sua rebelde!
ham	ok, mas tenho medo de você dizer que estou gorda... aí você não me quer mais...
ham	não sei... acho que a mãe está com preguiça de sair... ainda não perguntei a ela...
ham	se cuida e a gente se fala em breve. bjs.
ham	bom dia
spam	você tem a garantia do mais recente celular nokia, um ipod mp3 player de 40gb ou um prêmio de R$ 2.000!
ham	o que hoje-domingo.. domingo é feriado.. então não tem trabalho..
ham	eu também, amor!
ham	pela primeira vez na história, 'necessidade', 'conforto' e 'luxo' são vendidos pelo mesmo preço na índia..!!
ham	é bom ouvir de você
ham	que tal irmos devagar e com força! envie xxx devagar (para mensagens)
ham	o dhoni tem sorte de ganhar algum título grande. então nós vamos ganhar :)
ham	estou bem. logo vai passar.
ham	sac precisa continuar :)
ham	desde que o ayo viajou, ele esqueceu o cara dele
ham	eu disse que vou na quarta-feira.
ham	miserável. eles não te dizem que os efeitos colaterais do anticoncepcional são cólicas enormes e excruciantes nos primeiros 2 meses.
ham	oi, não atendi sua ligação e minha mãe tem derramado vinho tinto por todo lugar! qual é o seu endereço?
ham	pode ser mais tarde, por volta das 20h-20h30, se você quiser, e podemos tomar uma bebida antes.
spam	msg grátis.
ham	derp.
ham	estarei aí em breve
ham	por favor, fale com aquele cliente, machan.
ham	beleza, vou pegar algo pra comer também, me manda uma mensagem quando você estiver de volta na faculdade
ham	ok
ham	onde vamos nos encontrar?
ham	'ok', eu disse em um tom sexy. ela saiu 5 minutos depois com um bolo... e minha esposa,
ham	faça novos amigos ou se apaixone no serviço de encontros por texto mais discreto do mundo.
ham	que merda
ham	ok...
ham	por favor, esclareça se uma passagem de volta em aberto que eu tenho pode ser antecipada para eu voltar para kerala.
ham	mas isso é no ebay, pode ser mais barato em outro lugar.
ham	em breve você estará recebendo todos os <#> centímetros dentro da sua buceta apertada...
ham	provavelmente não, estou quase sem gasolina e recebo algum dinheiro amanhã
ham	espero que você esteja tendo uma boa semana.
ham	obrigado, cara. vocês vão sair hoje à noite?
ham	a consulta é às <horário>. não é minha culpa que você não ouve. eu te disse duas vezes
ham	deveríamos sair para tomar uma bebida em breve. talvez tenhamos que ir ao trabalho para dar uma risada em breve.
ham	tentando terminar para o ano novo. estou ansioso para finalmente te conhecer...
ham	1) vá para escrever msg 2) coloque no modo dicionário 3) cubra a tela com a mão, 4) pressione <#>.
ham	ligue para a central de atualização de celulares gratuitamente no 08002986030
ham	sem quebra-cabeças de gestão.
ham	beleza, me avise quando estiver pela usf
ham	obrigado por me levar para casa...
spam	vc vai para as bahamas! ligue grátis para 08081560665 e fale com um operador ao vivo para reivindicar um cruzeiro para as bahamas ou R$8.000 em dinheiro. somente para maiores de 18. para cancelar, envie x para 07786200117
ham	cerveja?
ham	sim, vou aí porque o jay quer usar umas drogas
ham	eu queria uma noite com você, sinto sua falta
ham	me diga se há algum problema.
ham	pode ser, mas eles ainda não estão prontos.
ham	bom, eu sei que o Z vai cuidar de mim. então, sem preocupações.
ham	sua oferta, o que você vai fazer hoje à noite?
ham	eu te digo, ok
ham	venha depois das <decimal>..
ham	mensagens a R$ 1,50, somente para maiores de 18 anos
spam	bloomberg - centro de mensagens +447797706009 por que esperar?
ham	não sei, ele nunca disse...
ham	você vai encontrar o da ge à noite amanhã?
ham	acho que você vai chegar lá antes de mim
ham	sinto tanto a sua falta, estou tão desesperado que gravei a mensagem que você me deixou outro dia e a ouço só para ouvir o som da sua voz.
ham	se eu não for trabalhar, não recebo.
ham	s....s... a índia vai empatar a série depois de muitos anos em solo sul-africano..
ham	já cheguei.
ham	+ <#>. pa.
ham	desculpe pelo atraso.
ham	não, gritar significa berrar..
ham	ei, você deu sua foto quando se registrou para a carteira de motorista, ah?
ham	foi só ontem, é verdade.
ham	ei, chefe, pode me dar um toque quando receber isso?
ham	você deveria ter me acordado >:(
ham	o filme foi uma decisão de última hora.
ham	por favor, não vou acreditar em deus. não só em jesus.
ham	você está ocupado ou posso passar aí em algum momento para decidirmos o que vamos fazer amanhã
ham	oi cara, como vc tá? sinto muito sua falta hoje
spam	18 dias para o início da euro2004! você será mantido informado sobre todas as últimas notícias e resultados diariamente.
ham	para reivindicar, ligue para 09071517866 agora! 150ppm, caixa postal 10183, bham, b64xe
ham	não é que você me faz chorar.
ham	reverso é trapaça. isso não é matemática.
ham	ei, estou entediado... então estou pensando em você... então, o que você está fazendo?
ham	só reze por mais ideias boas e qualquer coisa que eu veja que possa ajudar vocês, eu encaminho o link.
ham	então por que você não está respondendo
ham	uh, atenção, não temos muito mais
ham	incrível, me avise quando estiver por perto
ham	rsrs tudo bem, eu estava pensando nisso também haha
ham	a história de natal é paz.. a mensagem de natal é amor.. o milagre de natal é jesus.. tenha um mês abençoado pela frente e desejo a você um feliz natal...
ham	olá, linda, você está bem? eu meio que tive uma briga com ele e ele saiu do pub??
ham	por favor, reserve uma passagem na noite de sábado de chennai para thirunelvali e novamente de tirunelvali para chennai na noite de domingo... já vi na net... não há passagem disponível... quero reservar uma passagem através do esquema..
ham	hoje é o dia da rosa amarela.
ham	o número dela está no site da igreja ou no diretório.
ham	parece que você tem muitos talentos!
ham	onde conseguir esses?
ham	ok... aproveite seu jantar...
ham	vou assistir 'o senhor dos anéis' com minha irmã esta tarde.
ham	acabei de enviar de novo.
ham	de qualquer forma, onde você está e o que está fazendo.
ham	qualquer coisa! =/
ham	você nunca consegue fazer nada
ham	lamentamos informar que o sistema nacional de saúde cometeu um erro. você nunca nasceu. por favor, apresente-se ao hospital local para ser eliminado. pedimos desculpas pelo inconveniente
ham	ela está respondendo?
ham	você está aí no quarto?
ham	ok. então, abril. mal posso esperar
ham	eu deveria estar lá para te apoiar. e agora eu te machuquei. sem querer. mas machuquei mesmo assim.
ham	você se lembra de mim?
ham	você recebe a revista da paróquia? o número de telefone dele estará lá.
ham	ah, sim, estive um pouco indisposto, então tenho ficado meio que em casa
ham	me mande o número novo
ham	ela foi para mais duas rodadas hoje... mas ainda não chegou em casa..
ham	além daquele que te contei ontem?
ham	ooh, esqueci, vou começar a fazer dança do ventre em moseley às quartas-feiras, às 18:30, se quiser se juntar a mim, eles também têm um café.
ham	desculpe, só preciso de um tempo no saco e doeu muito, então ele me disse!
ham	ok, mesmo comigo.
ham	pete, onde você está? eu e todos os seus amigos estamos no kingshead, venha se puder, amor nic
ham	não tenho nenhum dos seus arquivos na minha bolsa.. eu estava no trabalho quando você me ligou. vou te dizer se encontrar alguma coisa no meu quarto.
ham	a-green day, b-blue day, c-red day. (envie a, b ou c)
ham	oi amor, sou eu. obrigado por vir, mesmo que não tenha sido tão bom! eu só queria minha cama!
spam	natalie (20/f) está te convidando para ser amiga dela.
ham	sim, eu queria te xingar ontem, mas já era tarde... onde eu arrumei um amigo colorido?
ham	consigo te ouvir, mas você não consegue ouvir minha voz. então te ligo mais tarde.
ham	obrigado, mas espere até a próxima vez, eu te pego
ham	tudo bem, se você tem certeza, me avise quando estiver saindo
ham	hoje é o aniversário dela.
ham	obrigado, cara, me sinto muito, muito feliz, querida.
ham	eu também sinto sua falta, cara.
ham	então não consigo pegar o laptop?
ham	dá uma olhada. eu vi uns da swatch
spam	o fantasy football está de volta na sua tv. vá para o sky gamestar no sky active e jogue o dream team de R$ 250k. a pontuação começa no sábado, então registre-se agora! sky, cancele para 88088
ham	ele disse que eu fico bonita de cabelo comprido.
ham	geralmente a pessoa está inconsciente, isso em crianças, mas em adultos eles podem apenas se comportar de forma anormal.
ham	te amo, aathi.. te amo muito..
ham	ei, você ainda terá estoque amanhã/hoje?
ham	não sei :) qual o seu plano?
ham	tenho outra audição na próxima quarta-feira, mas acho que desta vez vou de carro.
ham	então, você vai se inscrever na aula de ioga?
ham	/7
ham	em você ou dentro de você? :)
ham	ok, de qualquer forma, não precisa mudar o que você disse
spam	ganhe: temos um vencedor!
ham	rsrs
ham	enquanto o mundo existir, nossa amizade nunca terminará. vamos ser amigos para sempre!!!
ham	ou você????? para uma parceria onde você????? investe dinheiro no envio e ele cuida do resto! você seria autossuficiente em breve, não se preocupe
ham	mas acho que ele tá cortando bem curto pra mim.
ham	mencionei o chinês. obrigado
ham	eu esqueci. vou mostrar na próxima semana
ham	estava jogando o jogo das 9 portas e corrida de carros no celular, rsrs
ham	ah, é mesmo! qual marca?
ham	não consigo.
ham	não, decidi que só quem se importa com as coisas vota, e se importar com as coisas é para perdedores
ham	oh k. . eu venho amanhã
ham	como você vai me enviar?
ham	entendi. quando terminarmos, teremos muitos empréstimos para pagar
ham	na escola, mas não importa, você come primeiro..
ham	ele diz que <#> lac crore de dinheiro indiano está depositado em bancos suíços, que pode ser usado para um orçamento 'sem impostos' por <#>
ham	boa noite, minha querida.. durma bem e se cuide
ham	não. para ser curioso, eu acho.
ham	ligue para mobileupd8 08001950382 ou ligue para cancelar/674&
ham	sim, mas eles dizem que tem algum erro.
ham	e quando eu digo 'quando você terminar', quero dizer agora
ham	por favor, confirme o horário para retirar o cheque.
spam	fantasias picantes ao vivo, ligue agora para 08707509020, apenas 20p por minuto. ntt ltd, caixa postal 1327, croydon, cr9 5wb. 0870 é uma chamada com tarifa nacional.
ham	não vou aí, faça o que quiser
ham	por favor, junte-se a esta corrente e passe-a adiante. pare a violência contra as mulheres.
ham	perdi 10 quilos até hoje!
ham	não aconteceu muita coisa por aqui.
ham	o que aconteceu, querida. por que você está em silêncio?
spam	urgente, você ganhou uma viagem de cortesia para a eurodisney, incluindo viagem, acomodação e entrada para 1 ou R$ 4.000. para reivindicar, envie dis para 87121. maiores de 18 anos, 6*R$ 1,50 (mais do celular. shracomorsglsuplt)10, ls1 3aj
ham	para reivindicar, ligue para 08719180248. código de identificação: 45239. expira
ham	pode me enviar o número da ashley, por favor
ham	envie 'amor nome1 nome2 nº do celular', por exemplo, 'amor adão eva 07123456789' para 87077 yahoo! caixa postal 36504w45wq. envie 'não' para não receber anúncios. 150p.
ham	na verdade, foda-se isso, faça o que quiser, mas encontre uma desculpa para estar em tampa em algum momento antes de janeiro
ham	eu marquei meus amigos que você parecia contar como seus amigos.
ham	estou passando uma pilha de roupas!
ham	faz quanto tempo que você não grita, princesa?
spam	obrigado pelo seu pedido de toque, número de referência x49. seu celular será cobrado R$4.50. se o seu toque não chegar, por favor, ligue para o atendimento ao cliente 09065989182
spam	obtenha o toque da inglaterra '3 lions', responda 'lionm' para mono ou 'lionp' para poli.
ham	bem, ainda sobrou um pouco se vocês quiserem hoje à noite
ham	você está com frio?
ham	sem problemas com a renovação. eu faço agora mesmo, mas não sei os detalhes dele.
ham	vou te ligar agora
ham	o que vc está fazendo agora?
ham	existe um sistema operacional chamado ubandu que roda sem instalar no disco rígido... você pode usar esse sistema operacional para copiar os arquivos importantes do sistema e entregá-lo para a oficina de conserto..
ham	estou chegando em casa pra jantar.
ham	você pode ligar para a gente para comprar os ingressos?
ham	é um empréstimo que preciso e esperava que você pudesse ajudar. o saldo é de <#>.
ham	bons sonhos, meu amiguinho!! te vejo amanhã! quem precisa de homens
ham	mas minha família não responde a nada.
ham	aproveite seus toques
ham	então por que ninguém está falando comigo
ham	rsrs, imprimi um post de fórum de um cara com o mesmo problema que foi resolvido com a substituição da gpu.
ham	sim, foi uma boa noite, pena que você não veio! até mais, gailxx
ham	diga a eles que não precisam investigar sobre mim em lugar nenhum.
ham	agora vc parece aquele cara esquisito, o steve!
ham	sinto muito sua falta, tenha uma boa noite de sono.
ham	atendimento ao cliente: 08718726270
ham	quando estava prestes a atingir a garota, o garoto correu como um louco e a salvou.
ham	depende da qualidade.
ham	30 de abril
ham	você pode me informar os detalhes da sexta-feira quando descobrir, porque não estarei amanhã nem na sexta-feira.
ham	pode... estou livre...
ham	* foi um bom dia e, impressionantemente, eu fui sensato, fui para casa cedo e agora me sinto bem.
ham	eles finalmente vieram consertar o teto.
ham	então pensei em terminar com as tias e tios primeiro...
ham	o que aconteceu?
ham	o jay já me contou, vou fazer
ham	junna
ham	você ainda está pegando a mercadoria?
ham	boa noite...
ham	não pense no que você tem, pense em como usar o que você tem. boa noite
ham	dias bons te dão felicidade. dias ruins te dão experiência. ambos são essenciais na vida! tudo são bênçãos de deus!
ham	10 minutos depois, ok...
ham	oi' teste no dia <#>....
ham	eles não querem mais nada.
ham	ficaria com eles, em outro lugar, em outro momento, talvez?
ham	devo te convocar para mim o tempo todo agora?
ham	k..k :) quanto custa?
ham	olá, meu pequeno festeiro!
ham	eu não acho. você não precisa sair tão tarde em uma noite de escola.
ham	esse é o problema das aulas que vão bem - você está sujeito a ter uma ruim... esperando a minha amanhã!
spam	de www.applausestore.com assinatura mensal@50p/msg máx. 6/mês t&cs web idade 16+ para parar, envie parar
ham	e eles farão o projeto motor por 3 horas | e então você os leva para casa. ||
ham	já estou agachando, é o novo jeito de andar
ham	se você responder não, não será cobrado
ham	tanto faz...
ham	ainda não verifiquei, cara. . .
ham	quero que você tire 2 ou 3 fotos suas hoje, com luz clara, no seu celular!
spam	romcapspam, todos ao seu redor devem estar respondendo bem à sua presença, já que você é tão caloroso e extrovertido.
ham	você tem que, por favor, anotar tudo a que ela está exposta.
ham	seu nome
ham	tenho procurado as palavras certas para te agradecer por este respiro.
ham	bem, você pode não saber disso, mas o dia de folga é meu aniversário e, além disso, vamos assistir 'south park'.
ham	ai, é que eu te mandei um sms e vc nunca respondeu, então esperei vc responder.
ham	ok, vou fazer isso, addie e eu estamos fazendo um pouco de arte, então estarei aqui quando você chegar em casa
ham	mensagem: algum texto faltando* remetente: nome faltando* *número faltando *enviado: data faltando *sentindo muito sua falta, é por isso que tudo está faltando. enviado via fullonsms.com
ham	que tal cinema mais um drink amanhã? * é um suspense francês de um diretor que eu gosto, passando no cine belas artes às 20:30.
ham	beleza, pode me mandar o endereço por mensagem?
ham	eu chego lá amanhã e te envio
ham	conforme seu pedido, 'maangalyam (alaipayuthe)' foi definido como seu toque de chamada para todos os chamadores.
ham	me responda..
ham	ei, você contou seu nome para o gautham, ah?
ham	beleza, me manda uma mensagem quando você estiver de volta na faculdade e eu passo aí, preciso que alguém abra a porta para mim
ham	oi, querida, como você está? o que você tem feito?
ham	vezes por noite. espero que não seja um problema!
ham	eu te deixo molhada? :)
ham	k.k :) feliz pongal antecipado.
ham	ha ha - tinha descido ao banheiro quando você me deu um 'olá'.
ham	você vai de carro ou de trem?
ham	sim, não vá para a cama, eu volto antes da meia-noite
ham	ei, bom dia, o que você veio perguntar :-) pa...
ham	estou em casa, voltei do exterior e estou sozinha, me mande uma mensagem de volta se quiser conversar. xx sp visionsms.com envie 'parar' para parar. custo 150p 08712400603
ham	princesa, eu gosto de fazer amor <#>
ham	não me importo, venha aqui, você não vai se livrar dessa merda duas vezes seguidas
ham	então você está fazendo hora extra, nigpun?
ham	eu estava juntando mais durante a semana porque eles anunciaram no blog.
ham	estamos bem. vamos dormir agora.
ham	vou te ligar amanhã às nove, com meu endereço. aquele americano nojento não para de me ligar, que pena, jen, né?
ham	eles só estão conversando, é isso.
spam	converse com sensualidade!!
ham	que você tenha as bênçãos infinitas de deus sempre em sua vida...!! boa noite
spam	URGENTE! Ligue 0900-XXXX do seu fixo. Suas férias 4* em Búzios ou R$10.000 em dinheiro aguardam retirada! Custo R$4,99/min. +18.
ham	hahaha.. use seu cérebro, querida
ham	a caminho da sua casa, cara.
spam	PARABÉNS, você pode reivindicar 2 ingressos VIP na primeira fila para ver o show do BLU em novembro ou um presente BLU garantido. Ligue para 09061104276 para reivindicar. T&Cs em www.smsco.net custo máx. £3.75
spam	PRIVADO! Seu extrato de conta de 2023 mostra 800 pontos de bônus não resgatados. Ligue para 0800-XXXX para resgatar. Código: 49557. Expira em 26/11/24
spam	ATUALIZE_AGORA - 12 meses de aluguel da linha Claro pela metade do preço: 400mins... ligue para atualizacelular em 0800-XXX-XXXX ou ligue para cancelar=j5q
ham	tudo bem, eu sei que você está ocupado, mas estou realmente muito entediado, então te mandei uma mensagem.
ham	hein, mas eu tenho aula às 16h e estava pensando em ir para a escola mais cedo e pensei em estacionar em kent vale...
ham	as cólicas pararam.
ham	responda com: 'ganhar' para 83355 agora! norcorp ltd. R$1,50/mensagem recebida. 18+
ham	é que quando todas as nossas coisas acontecem em cima de tudo, isso me leva ao limite.
ham	como foi mandar mensagem e dirigir
ham	sobre sua ligação; você não viu meu facebook, hein?
ham	a ciência diz que o chocolate derrete sob a luz do sol.
ham	queridos amigos, desculpem pela informação tardia. hoje é o aniversário do nosso amado ar.praveesh.
ham	eu te amo
ham	conseguirei chegar até você. te vejo de manhã.
ham	o mark trabalha amanhã.
ham	haha... não fique com raiva de si mesmo... encare como um treino para o de verdade. =)
ham	k...k... ontem eu estava em cbe.
ham	sim, não precisa. vou apenas esperar a chuva parar.
ham	desculpe, um serviço que você pediu do 81303 não pôde ser entregue, pois você não tem crédito suficiente.
ham	comece da última página e colete de baixo para cima.
ham	ok, encontrei este da pierre cardin que parece normal e custa 20, está em promoção.
ham	vc só me mandou o índice...
ham	eu esperava não ter que te enviar esta mensagem.
ham	tarde demais. eu disse que tenho o site.
ham	vamos dar as mãos e, movidos pelo amor e pela preocupação, antes de sua dor e sofrimento.
spam	urgente!
ham	vamos fazer o de sempre amanhã? eu saio às 16:15 por causa das provas.
spam	envie 'pass' para 69669 para coletar seus toques polifônicos. aplicam-se apenas as taxas normais de gprs.
ham	aee!
ham	s :) 8 minutos para o almoço :)
ham	penso em você, meu doce, e envio um choque ao seu coração para te lembrar... eu te amo!
ham	segunda-feira, tudo bem... haha, o melhor é comida barata e boa, cara também está ok... depende se quer comer comida ocidental ou chinesa... então, qual você prefere...
ham	ele acabou de dizer que alguém se chama tampa
ham	acho que estou esperando o mesmo ônibus!
ham	não, senhor.
ham	sim, tudo bem! a entrada é R$6, tudo bem?
ham	ahmad al hallaq é amado! e tem dono! *beijo possessivo e apaixonado*
spam	como assinante sim, você foi selecionado para receber um bônus!
ham	adoro trabalhar em casa :)
ham	se ela não responder, me avise para que eu possa fazê-la entrar
ham	em breve você terá a coisa real, princesa!
ham	de alguém para não fumar quando todas as vezes que fumei nas últimas duas semanas foi porque você me ligou ou mandou mensagem dizendo que queria fumar
ham	oi, é a jess, não sei se você está no trabalho, mas me ligue quando puder, estou em casa a noite toda.
ham	estou chegando em casa em 5 min.
ham	por favor, não diga isso. hi hi hi
spam	amor: você me quer, não quer, amor!
ham	para mais, acesse www.toques.co.uk, o original e melhor. toques 3gbp, aplicam-se taxas da operadora de rede.
ham	desculpe, não posso te ajudar com isso.
ham	e claro que você deveria fazer barulho!
spam	o verão finalmente chegou! que tal um bate-papo ou um flerte com solteiros sensuais na sua área?
ham	acho que vamos para o finn's agora, venha
ham	oi, me manda uma mensagem :) estou no escritório..
ham	alguns amigos querem que eu os leve a algum lugar, provavelmente vai demorar um pouco
ham	uhm... em algum lugar na avenida woodland.
ham	sim, acho que meu fornecedor habitual ainda está desmaiado da noite passada, se você conseguir falar com alguém, me avise e eu ajudo
ham	legal, podemos ou não ir ao 4u encontrar o carlos, então avalie o interesse da patty nisso
ham	exceto que tem uma garota com seios enormes.
ham	ei, amigo. falei com o pessoal da revista.
ham	bem, eu vou ser tia!
ham	minha amiga, ela está estudando em warwick, planejamos ir às compras e a um show amanhã, mas pode ser cancelado, não a vejo há séculos, sim, deveríamos nos encontrar alguma vez!
ham	sim, ok, o vikky vai ver em <#> minutos e eu te respondo..
ham	rsrs, o que acontece em vegas, fica em vegas
ham	ok, querida, estou em casa.
ham	não é para ser o trabalho do filho apoiar o pai... não até que eles tenham a idade certa, de qualquer maneira.
ham	eu não. pode me enviar? além disso, como está o modo?
ham	ela perguntou 'como você consegue correr tão rápido?' o garoto respondeu 'nescau é o segredo da minha energia' e instantaneamente a garota gritou 'nossa energia' e eles viveram felizes para sempre bebendo nescau todos os dias. moral da história: - tenho mensagens grátis :d;): boa noite
ham	tudo bem.. venha para minha casa, será bom nos encontrarmos e podemos conversar..
ham	acabei de terminar o avatar, meu chapa
ham	tudo de bom
ham	ok, nossos dois dias.
ham	às <decimal>. então você vem para a rodoviária às 9.
spam	urgente, esta é nossa 2ª tentativa de contato.
ham	obrigado por me amar tanto.
ham	então você quer me encontrar para jantar à noite ou não?
ham	no que você está pensando?
ham	você é curioso.. eu também não sei o que ela está colecionando.
ham	1,20 custou aquela chamada. o que eu acho que não é ruim.
ham	eu também vim para o quarto.
ham	a semana foi ok - de férias agora! sim, para uma pequena corrida.
ham	ou eu sou apenas chato?! quando é o seu, não consigo lembrar.
ham	mas pelo menos não é uma dor excruciante do tipo mal-estar.
ham	não se esqueça de quem é seu dono e de quem você é propriedade privada... e seja meu bom menino sempre.. *beijo apaixonado*
spam	themob> clique no link para obter um jogo premium da pantera cor-de-rosa, o novo nº
ham	o tempo voa, estamos juntos há exatamente um mês hoje. espero que tenhamos muitos outros meses pela frente...
ham	vou consertar e deixar pronto quando você acordar.
ham	sim.
ham	estou indo para a faculdade.
ham	meus tios estão em atlanta.
ham	deus trará o sucesso.
ham	você talvez queira sacar mais, por via das dúvidas, e apenas planejar não gastar se puder, não tenho muita confiança na gestão financeira do derek e da taylor
spam	Você foi selecionado para se hospedar em 1 de 250 dos melhores hotéis britânicos - de graça! Férias avaliadas em R$ 1.400! disque 08712300220 para reivindicar - chamada com tarifa nacional. bx526, sw73ss
ham	se você procurar com afinco, vai conseguir.. vamos tentar :)
ham	eu ia sugerir definir uma data de mudança definitiva - se eu ainda estiver lá - depois da viagem à Grécia.
spam	responda para ganhar R$ 400 semanais!
ham	ah, não podemos ver se podemos nos juntar ao denis e à mina?
spam	8007 grátis na primeira semana! o melhor toque da nokia para o seu celular toda semana, basta enviar 'nokia' para 8007. comece a enviar mensagens e conte aos seus amigos. www.getzed.co.uk, caixa postal 36504, w4 5wq. normal 150p/toque. maiores de 16 anos.
ham	você ganhou o prêmio de 750 libras. para reivindicar é fácil, ligue para 08712101358 agora! apenas 10p por minuto.
ham	meu celular
ham	não sei, ele só disse para ir ao lido.
ham	envie parar para 62468
ham	acho que você não vai chegar antes das 9?
ham	não, cara, meu carro foi feito para estar lotado de gente
ham	quando trabalho, trabalho à noite e durmo até tarde.
ham	mais uma hora na cama.
ham	olá!
ham	ai, difícil de digitar.
ham	tudo bem..k, cuide-se chikku.. durma bem, boa noite
ham	pare de ligar para todo mundo dizendo que eu posso ter câncer.
ham	enviamos o jd para executivo de atendimento ao cliente e contas para o seu e-mail, para detalhes, entre em contato conosco
ham	sério? tipo, a beijou de língua mesmo
ham	aff.
ham	depende de cada um, o cabeleireiro disse que ficou bonito, mas meus pais disseram que parece bobo.
ham	1. infantil 2. travessa 3. sentimental 4. bagunceira 5. cheia de atitude 6. romântica 7. tímida 8. atraente 9. engraçada <#>. irritante <#>. amável.
ham	nos ligue no 09065394514 do seu telefone fixo. datebox1282essexcm61xn 150p/min 18+
spam	natalja (25/f) está te convidando para ser amiga dela.
spam	oh meu deus! encontrei seu número de novo!
ham	12h às 17:30 no máximo. || muito fácil
ham	ainda há chance lá.
ham	principalmente do tipo esportivo.. como futebol, críquete..
ham	os indianos são pobres, mas a índia não é um país pobre. diz um dos diretores do banco suíço.
ham	desculpe.
spam	você tem um anúncio importante de atendimento ao cliente da premier.
ham	guarde meu payasam aí se o rinu trouxer
ham	oh, ok, eu não sabia o que você queria dizer.
ham	custo da chamada 150ppm, celulares variam. máx. R$ 7,50
ham	ei, feliz aniversário...
ham	..@
ham	acabei de fazer alguns pagamentos, então não tenho muito. desculpe. você gostaria que fosse fedex ou da outra forma.
ham	nada legal. por favor, não entre em contato comigo novamente ou eu o denunciarei ao seu supervisor.
ham	querida, bom dia, só agora eu levantei
ham	chegarei em sua casa em <#> minutos
ham	<#>
ham	você ainda vai ao shopping?
ham	de janeiro.. como feriado público, todas as instituições governamentais estão fechadas, incluindo os correios..
ham	camisetas, suéteres, chapéu, cinto, é tudo o que sabemos. estamos em cribbs
spam	Você tem um admirador secreto. Descubra quem te acha tão especial. Ligue para 0900-XXXX. Para cancelar, responda PARAR. R$3,50 por msg recebida.
ham	aff, acabei de sair da aula
ham	tô no ônibus voltando pra casa. o que vc tem em mente pra gente fazer hoje à noite?
ham	ai, você já se saiu bem.
ham	nunca, sério... tô com preguiça... o que tem?
ham	eles me tratam como se eu tivesse aids.
ham	você está certo!
ham	sim, o trabalho está bom, comecei na semana passada, tudo a mesma coisa de antes, chato mas fácil e os caras são divertidos!
ham	verifiquei aquilo e vi que é verdade, não há vagas disponíveis.
spam	número da promoção: 8714714 - você ganhou uma viagem para a cidade e pode ganhar um vale-compras de verão de R$ 800 toda semana.
ham	o que você quer dizer com não vou mais te ver?
ham	só por curiosidade, porque meu primo perguntou o que eu estava fazendo
ham	para que eu pudesse te beijar e te sentir perto de mim...
ham	lembra daquele dia..
ham	eu não tinha atrasado os relógios até que às 8h eu gritei para todo mundo levantar e então percebi que eram 7h. eba.
ham	talvez aprovem... mas deveria ter mais posts..
ham	até meu irmão não gosta de falar comigo.
ham	é melhor você tomar cuidado com o que diz, porque eu fico bêbado pra caramba
spam	no filme dos simpsons, lançado em julho de 2007, qual o nome da banda que morreu no início do filme?
spam	grátis na 1ª semana! o melhor toque da nokia para seu celular toda semana, apenas envie NOKIA para 8077. comece a enviar e avise seus amigos.
ham	obrigado!
ham	falando nisso, ele já tem algum dinheiro?
ham	pensa em mim? já está com saudades?
ham	ligue agora para 0207 153 9153. a oferta termina em 26 de julho. aplicam-se os t&c's. cancelamento disponível
ham	ok, então eu venho te buscar no engin?
ham	badrith é apenas para chennai :) com certeza vou escolhê-lo para nós :) sem concorrência para ele.
spam	URGENTE! Estamos tentando contatá-lo. O sorteio de hoje mostra que você ganhou um prêmio de R$ 3.200 garantido. Ligue para 09050001808 de um telefone fixo. Reivindique o código m95. Válido por apenas 12 horas.
